prod_smiles,reac_smiles,corrected_template_default_id,dataset,ec_num
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.10']
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,test,"['3.4.17.20', '3.4.17.22', '3.4.17.10']"
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,"['3.4.17.20', '3.4.17.10']"
C[C@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)O,C[C@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O.O,1061,val,['3.4.17.10']
C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CI)C(=O)O,C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CI)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.10']
C[C@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)O,C[C@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,val,"['3.4.17.22', '3.4.17.10']"
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3ccccc3)C(=O)NCC(=O)O)cccc12,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3ccccc3)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cccc12.O,1059,train,"['3.4.17.22', '3.4.17.10']"
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)O,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,"['3.4.17.22', '3.4.17.10']"
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.10']
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)NCC(=O)O,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.10']
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)O)cc1,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,['3.4.17.11']
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)O)cc1,CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,val,['3.4.17.11']
Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)O)cc1)CN2,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.O,2468,train,['3.4.17.11']
N=c1[nH]c2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)O)cc1)CN2,N=c1[nH]c2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.O,2468,val,['3.4.17.11']
CN(Cc1nc2c(N)[nH]c(=N)[nH]c-2nc1=O)c1ccc(C(=O)O)cc1,CN(Cc1nc2c(N)[nH]c(=N)[nH]c-2nc1=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,['3.4.17.11']
CN(Cc1nc2c(N)nc(N)nc2[nH]c1=O)c1ccc(C(=O)O)cc1,CN(Cc1nc2c(N)nc(N)nc2[nH]c1=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,['3.4.17.11']
O=C(O)Oc1ccc(N(CCI)CCI)cc1,O.O=C(O)CC[C@H](NC(=O)Oc1ccc(N(CCI)CCI)cc1)C(=O)O,508,train,['3.4.17.11']
O=C(O)c1cc(F)c(N(CCBr)CCBr)c(F)c1,O.O=C(O)CC[C@H](NC(=O)c1cc(F)c(N(CCBr)CCBr)c(F)c1)C(=O)O,2470,val,['3.4.17.11']
O=C(O)c1cc(F)c(N(CCI)CCI)c(F)c1,O.O=C(O)CC[C@H](NC(=O)c1cc(F)c(N(CCI)CCI)c(F)c1)C(=O)O,2470,train,['3.4.17.11']
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CC/C(=C(/CC)c1ccc(N[C@@H](CCC(=O)O)C(=O)O)cc1)c1ccc(O)cc1.O,2795,train,['3.4.17.11']
CS(=O)(=O)OCCN(CCCl)c1ccc(C(=O)O)cc1,CS(=O)(=O)OCCN(CCCl)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,['3.4.17.11']
O=C(O)c1cc(F)c(N(CCBr)CCBr)c(F)c1F,O.O=C(O)CC[C@H](NC(=O)c1cc(F)c(N(CCBr)CCBr)c(F)c1F)C(=O)O,2470,test,['3.4.17.11']
O=C(O)c1cc(F)c(N(CCCl)CCCl)c(F)c1F,O.O=C(O)CC[C@H](NC(=O)c1cc(F)c(N(CCCl)CCCl)c(F)c1F)C(=O)O,2470,test,['3.4.17.11']
O=C(O)c1cc(F)c(N(CCCl)CCCl)c(F)c1,O.O=C(O)CC[C@H](NC(=O)c1cc(F)c(N(CCCl)CCCl)c(F)c1)C(=O)O,2470,train,['3.4.17.11']
O=C(O)c1cc(F)c(N(CCI)CCI)c(F)c1F,O.O=C(O)CC[C@H](NC(=O)c1cc(F)c(N(CCI)CCI)c(F)c1F)C(=O)O,2470,train,['3.4.17.11']
O=C(O)c1cc(F)cc(F)c1,O.O=C(O)CC[C@H](NC(=O)c1cc(F)cc(F)c1)C(=O)O,2470,train,['3.4.17.11']
Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)O)cc1)CN2,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2.O,2470,train,['3.4.17.11']
N=c1[nH]c2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)O)cc1)CN2,N=c1[nH]c2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2.O,2470,test,['3.4.17.11']
CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)O)cc1,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,['3.4.17.11']
CN1c2c([nH]c(=N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)O)cc1,CN1c2c([nH]c(=N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,['3.4.17.11']
N=c1[nH]c(=O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2[nH]1,N=c1[nH]c(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1.O,2470,test,"['3.4.19.9', '3.4.17.11']"
Nc1nc2ncc(CNc3ccc(C(=O)O)cc3)nc2c(=O)[nH]1,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1.O,2470,train,"['3.4.19.9', '3.4.17.11']"
N=c1[nH]c2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2,N=c1[nH]c2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2.O,2470,test,['3.4.17.11']
Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2.O,2470,train,['3.4.17.11']
Nc1ccc(C(=O)O)cc1,Nc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O,2470,train,"['3.4.19.9', '3.5.1.32', '3.4.17.11']"
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)O)cc1,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1.O,2472,val,['3.4.17.11']
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)O)cc1,CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1.O,2472,train,['3.4.17.11']
Nc1nc(N)c2nc(CNc3ccc(C(=O)O)cc3)cnc2n1,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)cnc2n1.O,2472,train,['3.4.17.11']
N=c1nc2ncc(CNc3ccc(C(=O)O)cc3)nc2c(N)[nH]1,N=c1nc2ncc(CNc3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)nc2c(N)[nH]1.O,2472,train,['3.4.17.11']
O=C(O)OCc1ccccc1,O.O=C(O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)O,508,train,['3.4.17.11']
O=C(O)OCc1ccccc1,NC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)O.O,505,train,"['3.5.1.133', '3.4.17.11']"
O=C(O)OCc1ccccc1,O.O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,510,val,['3.4.17.11']
Nc1nc(N)c2nc(CNc3ccc(C(=O)O)cc3)cnc2n1,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1.O,2470,train,['3.4.17.11']
O=C1Nc2ncc(CNc3ccc(C(=O)O)cc3)nc2C(O)N1,O.O=C(O)CC[C@H](NC(=O)c1ccc(NCc2cnc3c(n2)C(O)NC(=O)N3)cc1)C(=O)O,2470,train,['3.4.17.11']
N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=O)O.O,1059,train,"['3.4.17.20', '3.4.17.12', '3.4.18.1', '3.4.17.3']"
C[C@H](NC(=O)c1ccccc1)C(=O)O,C[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)O.O,1061,val,['3.4.17.12']
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O.O,1061,train,"['3.4.17.12', '3.4.17.23']"
C[C@H](NC(=O)c1ccccc1)C(=O)O,C[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,"['3.4.17.12', '3.4.17.3']"
C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]1CCCN1)C(=O)O,C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,"['3.4.17.12', '3.4.17.3']"
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,"['3.4.17.20', '3.4.17.12', '3.4.17.3']"
NC(=O)C[C@H](NC(=O)c1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)c1ccccc1)C(=O)O.O,1059,test,['3.4.17.12']
NC(=O)CC[C@H](NC(=O)c1ccccc1)C(=O)O,N=C(N)NCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)c1ccccc1)C(=O)O.O,1059,train,['3.4.17.12']
O=C(N[C@@H](Cc1cnc[nH]1)C(=O)O)c1ccccc1,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)c1ccccc1)C(=O)O.O,1059,train,['3.4.17.12']
CCC(C)[C@H](NC(=O)c1ccccc1)C(=O)O,CCC(C)[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,val,['3.4.17.12']
CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)O,CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
CSCC[C@H](NC(=O)c1ccccc1)C(=O)O,CSCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1ccccc1,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)O.O,1059,train,['3.4.17.12']
O=C(N[C@@H](CO)C(=O)O)c1ccccc1,N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)c1ccccc1)C(=O)O.O,1059,train,['3.4.17.12']
CC(O)[C@H](NC(=O)c1ccccc1)C(=O)O,CC(O)[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1)C(=O)O.O,1059,train,['3.4.17.12']
O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)c1ccccc1,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccccc1)C(=O)O.O,1059,train,['3.4.17.12']
CC(C)[C@H](NC(=O)c1ccccc1)C(=O)O,CC(C)[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
NCC(=O)NCC(=O)O,N=C(N)NCCC[C@H](NC(=O)CNC(=O)CN)C(=O)O.O,1059,train,['3.4.17.12']
CC(C)C[C@H](NC(=O)CN)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](NC(=O)CN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,val,['3.4.17.12']
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,val,['3.4.17.12']
O=C(O)CNC(=O)c1ccc(O)cc1,N=C(N)NCCC[C@H](NC(=O)CNC(=O)c1ccc(O)cc1)C(=O)O.O,1059,val,['3.4.17.12']
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)O,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.12']
C[C@H](N)C(=O)N[C@H](CCC(=O)N[C@H](CCC[C@H](N)C(=O)O)C(=O)O)C(=O)O,C[C@H](N)C(=O)N[C@H](CCC(=O)N[C@H](CCC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O.O,1052,train,['3.4.17.13']
CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O.O,1052,train,['3.4.17.13']
CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@@H]1O,CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)NC(CCCC(N)C(=O)N[C@H](C)C(=O)O)C(=O)O)C(=O)O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@@H]1O.O,1052,train,['3.4.17.13']
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CCC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O.O,1052,train,['3.4.17.13']
CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCC[C@H](N)C(=O)O)C(=O)O)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O.O,1052,train,['3.4.17.13']
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCC[C@H](N)C(=O)O)C(=O)O)C(=O)O,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O.O,1052,train,['3.4.17.13']
C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)O,C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)O.O,1052,train,['3.4.17.13']
CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)O[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,CC(=O)N[C@@H]1[C@@H](O[C@H](C)C(=O)O[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O.O,1052,train,['3.4.17.13']
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)O,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O.O,1081,train,"['3.4.21.26', '3.4.17.23', '3.4.17.15']"
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O.O,1081,train,['3.4.17.15']
O=C(NCC(=O)N1CCC[C@H]1C(=O)O)OCc1ccccc1,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)C(=O)O.O,1053,train,"['3.4.17.16', '3.4.21.26']"
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)O,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O.O,1053,train,['3.4.17.16']
O=C(CNC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)NCC(=O)N1CCC[C@H]1C(=O)O,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OCc1ccccc1)C(=O)O.O,1053,train,['3.4.17.16']
O=C(O)[C@@H]1CCCN1C(=O)OCc1ccccc1,O.O=C(O)CNC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,1073,train,['3.4.17.16']
CC(C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,CC(C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O.O,1081,train,['3.4.17.16']
O=C(O)[C@@H]1CCCN1C(=O)OCc1ccccc1,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)O.O,1051,train,['3.4.17.16']
C[C@H](NC(=O)[C@H](C)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,C[C@H](NC(=O)[C@H](C)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.18']
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,train,['3.4.17.18']
C[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)O,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O.O,1081,test,['3.4.17.18']
C[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)O,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O.O,1079,val,['3.4.17.18']
C[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)O,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O.O,1059,val,['3.4.17.18']
